1.000000	2273.331055
2.000000	1657.255493
3.000000	nan
4.000000	1366.846436
5.000000	1489.234375
6.000000	1338.020020
7.000000	1884.647339
8.000000	2284.754150
9.000000	1335.810913
10.000000	1025.832397
11.000000	1140.241089
12.000000	1478.341797
13.000000	1204.218384
14.000000	1312.506348
15.000000	1300.218872
16.000000	1495.334717
17.000000	1161.070801
18.000000	1366.701904
19.000000	1273.441162
20.000000	1246.935425
21.000000	1072.582886
22.000000	1877.628296
23.000000	1403.939697
24.000000	nan
25.000000	926.635559
26.000000	1534.334595
27.000000	2105.287109
28.000000	2114.336182
29.000000	1994.525146
30.000000	1046.091919
31.000000	2091.849854
32.000000	2227.968018
33.000000	1414.702515
34.000000	1719.032471
35.000000	1722.046875
36.000000	1293.547974
37.000000	1840.270752
38.000000	2542.300781
39.000000	1609.983643
40.000000	2456.552246
41.000000	1929.899170
42.000000	1767.186646
43.000000	1204.809082
44.000000	1762.485840
45.000000	1724.805054
46.000000	2161.871338
47.000000	809.148987
48.000000	1323.292603
49.000000	nan
50.000000	1810.368774
51.000000	1934.512695
52.000000	1352.385010
53.000000	2014.328369
54.000000	1208.587036
55.000000	2171.869629
56.000000	1701.173584
57.000000	1900.717651
58.000000	1758.676025
59.000000	1477.506836
60.000000	1922.072266
61.000000	1972.815430
62.000000	1811.206665
63.000000	1367.138306
64.000000	1775.942993
65.000000	1689.120850
66.000000	1707.929565
67.000000	1354.767578
68.000000	1318.591553
69.000000	1513.624146
70.000000	2430.133789
71.000000	1788.733276
72.000000	1381.874512
73.000000	1358.690796
74.000000	991.249329
75.000000	1586.527954
76.000000	2058.635498
77.000000	1692.005859
78.000000	1459.202759
79.000000	1202.182495
80.000000	1950.823730
81.000000	1494.491699
82.000000	1654.861328
83.000000	1218.084351
84.000000	1457.957764
85.000000	1179.684082
86.000000	1484.483154
87.000000	2731.174561
88.000000	1414.573853
89.000000	1061.369995
90.000000	1573.748169
91.000000	1260.964722
92.000000	1215.403687
93.000000	981.535828
94.000000	1345.459351
95.000000	2158.874512
96.000000	nan
97.000000	730.229004
98.000000	1033.958618
99.000000	1627.994995
100.000000	1155.129639
101.000000	1305.006836
102.000000	1444.623901
103.000000	2242.751709
104.000000	1843.219116
105.000000	1211.218140
106.000000	1384.472168
107.000000	1313.780762
108.000000	1509.269897
109.000000	1796.398926
110.000000	1265.616333
111.000000	1089.800781
112.000000	2159.838135
113.000000	1166.384277
114.000000	1391.697388
115.000000	1445.436523
116.000000	1196.357056
117.000000	1049.317017
118.000000	1999.745605
119.000000	473.342102
120.000000	1285.387329
121.000000	1737.291260
122.000000	1534.551758
123.000000	2636.690674
124.000000	1372.776123
125.000000	1325.509033
126.000000	833.302063
127.000000	1199.291992
128.000000	2431.282959
129.000000	1739.882080
130.000000	2121.373779
131.000000	1726.600342
132.000000	1343.868774
133.000000	1072.934570
134.000000	1387.351807
135.000000	1054.316284
136.000000	1051.666626
137.000000	1270.661377
138.000000	1857.948853
139.000000	1436.369629
140.000000	2016.855469
141.000000	1352.831787
142.000000	909.600891
143.000000	1761.136353
144.000000	1009.373230
145.000000	2035.223267
146.000000	1534.073975
147.000000	1708.339966
148.000000	734.669800
149.000000	1456.019043
150.000000	1332.946411
151.000000	1605.986450
152.000000	1065.177856
153.000000	1291.167480
154.000000	1370.269043
155.000000	nan
156.000000	1928.732788
157.000000	2249.301270
158.000000	988.290894
159.000000	1024.199097
160.000000	875.135132
161.000000	1568.285400
162.000000	1031.664551
163.000000	1079.630859
164.000000	1086.948853
165.000000	1152.780884
166.000000	961.387634
167.000000	1232.227417
168.000000	2189.118408
169.000000	1181.132080
170.000000	1477.397705
171.000000	1613.063110
172.000000	922.071716
173.000000	2432.531006
174.000000	1651.096313
175.000000	1078.927734
176.000000	825.445740
177.000000	1579.604736
178.000000	1873.424316
179.000000	1671.580200
180.000000	2454.900146
181.000000	nan
182.000000	nan
183.000000	1620.557739
184.000000	896.071289
185.000000	1950.104126
186.000000	2299.738281
187.000000	2165.413818
188.000000	1108.689819
189.000000	1732.473877
190.000000	1602.138550
191.000000	1685.260254
192.000000	2026.701294
193.000000	1690.662964
194.000000	1737.694214
195.000000	1475.258423
196.000000	1770.715698
197.000000	1349.187500
198.000000	1571.474609
199.000000	1862.707397
200.000000	1459.782349
201.000000	2284.336426
202.000000	1553.837158
203.000000	2323.653320
204.000000	1204.110352
205.000000	1769.132324
206.000000	2186.001709
207.000000	1331.175537
208.000000	1781.712402
209.000000	1243.196533
210.000000	1287.143433
211.000000	nan
212.000000	1502.286255
213.000000	877.458313
214.000000	1522.805054
